submission_id,question_id,male,white,answer
94979,17,0,1,0
94979,26,0,1,0
94979,16,1,1,0
94979,10,1,1,0
94979,15,1,0,0
94979,14,1,1,0
94980,4,0,1,0
94980,5,0,1,0
94980,1,1,0,1
94980,7,1,0,0
94980,2,1,0,1
94980,3,1,1,0
94980,6,1,1,0
94980,13,0,0,1
94980,26,0,0,0
94980,12,1,1,0
94980,16,0,1,0
94980,19,0,1,0
94980,15,1,0,0
94980,9,1,0,1
94980,17,0,0,0
94980,23,0,0,0
94980,27,1,1,1
94980,11,0,0,0
94980,18,1,1,0
94980,14,1,0,0
94980,20,0,1,0
94980,25,0,0,0
94980,10,0,0,1
94980,22,1,0,0
94980,24,1,0,0
94980,21,0,0,0
94980,8,0,1,0
94981,3,1,0,0
94981,2,0,0,1
94981,7,1,0,0
94981,4,0,1,0
94981,5,0,0,0
94981,1,1,1,1
94981,6,0,0,0
94981,27,0,0,0
94981,25,0,0,0
94981,24,0,1,0
94981,13,0,1,0
94981,19,1,0,0
94981,22,0,1,0
94981,20,1,1,0
94981,14,0,0,0
94981,18,1,1,0
94981,16,1,0,0
94981,8,0,1,0
94981,10,1,0,0
94981,12,0,0,0
94981,15,0,1,0
94981,11,1,0,0
94981,9,0,0,1
94981,21,0,1,0
94981,26,1,1,0
94981,23,1,1,0
94981,17,1,1,0
94982,5,1,0,1
94982,2,1,0,1
94982,1,0,1,1
94982,7,0,1,0
94982,3,1,1,0
94982,4,1,0,0
94982,6,1,0,0
94982,8,0,1,1
94982,25,0,0,0
94982,23,1,1,0
94982,11,0,0,0
94982,18,1,0,0
94982,9,1,1,1
94982,10,0,0,1
94982,19,1,1,0
94982,24,0,1,0
94982,26,1,0,1
94982,27,0,1,0
94982,20,0,0,0
94982,13,0,1,0
94982,21,0,1,1
94982,12,1,0,0
94982,15,1,1,0
94982,16,0,0,1
94982,14,0,1,0
94982,22,1,1,0
94982,17,1,0,0
94983,4,0,1,0
94983,7,0,0,0
94983,6,1,1,0
94983,5,0,1,0
94983,3,1,0,0
94983,1,0,1,1
94983,2,0,1,0
94984,3,1,1,0
94984,6,1,1,0
94984,2,1,1,1
94984,4,1,0,0
94984,5,0,0,1
94984,7,0,1,0
94984,1,1,0,1
94985,5,0,0,1
94985,4,1,0,1
94985,2,1,0,1
94985,7,1,1,0
94985,1,1,0,1
94985,3,0,0,1
94985,6,1,0,1
94985,24,0,1,1
94985,25,1,1,1
94985,11,0,1,0
94985,19,0,1,0
94985,13,1,1,1
94985,16,0,1,1
94985,12,0,0,0
94985,21,1,1,1
94985,18,0,0,0
94985,10,1,0,1
94985,8,0,0,1
94985,9,0,0,1
94985,27,1,0,1
94985,23,0,1,0
94985,26,0,0,0
94985,17,0,0,0
94985,22,1,1,1
94985,20,0,1,0
94985,15,0,1,0
94985,14,0,1,0
94986,7,1,0,0
94986,5,0,1,0
94986,2,1,0,0
94986,4,0,1,0
94986,6,0,1,0
94986,3,0,0,0
94986,1,1,1,1
94986,23,1,1,0
94986,19,0,0,0
94986,13,1,1,0
94986,10,1,0,0
94986,26,0,1,0
94986,12,0,0,0
94986,17,0,0,0
94986,15,0,0,0
94986,22,1,1,0
94986,8,1,0,0
94986,14,0,0,0
94986,11,0,0,0
94986,24,1,0,0
94986,21,1,1,0
94986,16,0,1,0
94986,25,1,0,0
94986,27,1,1,0
94986,18,1,0,0
94986,9,1,1,0
94986,20,0,0,0
94987,6,1,0,0
94987,4,0,1,0
94987,1,0,0,1
94987,3,1,0,0
94987,2,0,1,0
94987,5,0,1,0
94987,7,0,0,0
94987,25,1,1,0
94987,27,0,0,0
94987,11,0,0,0
94987,23,1,0,0
94987,13,1,0,0
94987,16,0,1,1
94987,15,1,1,0
94987,20,0,1,0
94987,8,1,0,1
94987,26,0,1,0
94987,14,1,1,0
94987,24,0,0,0
94987,9,0,1,0
94987,17,1,0,0
94987,19,0,1,1
94987,21,0,1,1
94987,18,1,1,0
94987,12,1,0,0
94987,22,1,1,0
94987,10,1,1,1
94988,2,1,0,1
94988,1,1,1,1
94988,6,0,1,0
94988,3,1,0,0
94988,4,1,1,0
94988,7,0,1,0
94988,5,0,1,0
94988,10,1,0,1
94988,17,0,0,0
94988,24,0,1,0
94988,9,0,0,1
94988,12,0,0,0
94988,20,1,0,0
94988,18,0,0,0
94988,22,0,0,0
94988,21,0,0,0
94989,6,1,1,0
94989,2,0,0,1
94989,1,1,0,1
94989,7,0,0,0
94989,3,0,1,0
94989,4,0,1,0
94989,5,1,1,0
94990,7,0,1,0
94990,5,1,0,0
94990,2,1,1,0
94990,4,1,0,0
94990,1,0,1,1
94990,3,0,1,0
94990,6,1,0,0
94990,10,0,1,1
94990,24,1,1,0
94990,16,0,0,0
94990,8,1,1,1
94990,19,1,0,0
94990,20,1,0,0
94990,15,0,0,0
94990,21,1,1,1
94990,18,0,1,0
94990,14,0,0,0
94990,12,1,1,0
94990,22,1,0,1
94990,9,0,0,0
94990,27,0,1,1
94990,25,1,1,0
94990,23,0,0,0
94990,17,1,1,0
94990,13,0,0,0
94990,11,1,1,0
94990,26,0,1,0
94991,2,0,0,1
94991,5,1,1,1
94991,3,1,1,0
94991,1,0,1,1
94991,6,1,0,0
94991,4,1,1,0
94991,7,1,0,0
94991,9,1,0,1
94991,13,1,1,0
94991,17,1,1,0
94991,25,0,0,0
94991,22,1,1,0
94991,10,1,1,0
94991,16,0,0,0
94991,23,0,1,0
94991,12,0,1,0
94991,18,0,0,0
94991,24,0,0,0
94991,20,1,0,0
94991,8,1,0,0
94991,21,0,1,0
94991,14,0,1,0
94991,19,0,1,0
94991,26,0,1,0
94991,15,1,0,0
94991,27,1,0,0
94991,11,0,0,0
94992,5,0,0,1
94992,4,1,1,0
94992,3,1,1,0
94992,6,1,0,0
94992,1,0,1,1
94992,2,0,0,1
94992,7,1,0,0
94992,15,0,1,0
94992,11,1,1,0
94992,9,1,0,1
94992,19,1,0,0
94992,18,0,0,0
94992,17,1,1,0
94992,14,0,1,0
94992,21,1,0,1
94992,27,1,1,0
94992,26,0,0,1
94992,22,1,0,0
94992,23,1,1,1
94992,25,0,0,1
94992,16,0,0,0
94992,12,0,0,0
94992,13,0,1,0
94992,8,0,0,1
94992,24,0,0,0
94992,20,1,1,0
94992,10,0,1,1
94993,3,1,0,0
94993,1,1,0,1
94993,2,0,1,0
94993,7,1,1,0
94993,4,0,1,0
94993,5,1,0,0
94993,6,0,1,0
94993,18,1,0,0
94993,20,1,0,0
94993,17,0,0,0
94993,8,1,1,0
94993,12,0,1,0
94993,16,1,0,0
94993,11,1,0,0
94993,24,0,0,0
94993,22,0,1,0
94993,21,0,1,0
94993,27,1,1,0
94993,13,1,1,0
94993,19,0,0,0
94993,10,0,0,0
94993,26,0,0,0
94994,5,0,0,0
94994,1,0,1,1
94994,7,1,1,0
94994,6,0,0,0
94994,3,1,1,0
94994,2,1,1,0
94994,4,0,0,0
94994,22,1,0,0
94994,21,1,0,0
94994,27,0,1,1
94994,14,0,1,0
94994,18,1,1,0
94994,24,0,1,0
94994,11,1,0,0
94994,26,0,0,0
94994,17,0,1,0
94994,10,1,0,0
94994,13,0,0,0
94994,16,1,0,0
94994,19,0,0,0
94994,12,1,1,0
94994,9,0,1,0
94994,25,0,0,0
94994,20,1,0,0
94994,15,1,1,0
94994,8,0,1,0
94994,23,1,0,0
94995,7,0,1,0
94995,6,1,1,0
94995,5,1,0,1
94995,3,0,1,0
94995,1,0,0,1
94995,4,1,1,0
94995,2,0,0,1
94995,27,0,1,0
94995,12,0,1,0
94995,24,0,0,0
94995,14,1,0,0
94995,8,0,1,0
94995,23,0,0,0
94995,16,0,0,0
94995,26,0,0,0
94995,17,1,1,0
94995,11,1,1,0
94995,19,1,0,0
94995,20,1,1,0
94995,10,0,1,0
94995,18,1,1,0
94995,13,0,0,0
94995,25,1,0,0
94995,9,0,0,1
94995,21,1,1,0
94995,22,0,1,0
94995,15,1,0,0
94996,1,0,1,1
94996,2,0,0,1
94996,5,1,0,0
94996,7,1,0,0
94996,3,0,1,0
94996,6,0,0,0
94996,4,0,1,0
94996,22,0,0,1
94996,18,1,1,0
94996,19,1,1,0
94996,11,1,0,0
94996,10,0,1,0
94996,25,1,1,0
94996,26,1,0,0
94996,23,1,0,0
94996,16,1,1,0
94996,20,1,1,0
94996,21,1,1,0
94996,9,0,1,1
94996,14,0,1,0
94996,15,0,0,0
94996,17,0,1,0
94996,12,0,0,0
94996,8,0,0,0
94996,24,1,1,0
94996,27,0,0,0
94996,13,0,1,0
94997,7,0,1,1
94997,2,1,1,1
94997,3,1,0,0
94997,4,1,0,0
94997,1,0,0,1
94997,5,0,0,1
94997,6,0,1,0
94997,27,0,1,0
94997,14,1,1,0
94997,21,0,0,1
94997,20,1,0,0
94997,15,1,1,1
94997,12,1,0,0
94997,13,0,1,0
94997,25,0,1,0
94997,24,0,0,0
94997,19,1,1,1
94997,10,1,0,1
94997,9,0,0,1
94997,23,1,1,0
94997,18,1,0,0
94997,11,1,1,0
94997,16,0,0,1
94997,22,1,0,0
94997,17,0,1,0
94997,8,1,1,1
94997,26,0,0,1
94998,7,1,1,0
94998,2,0,0,0
94998,1,0,1,1
94998,6,0,1,0
94998,4,1,0,0
94998,3,1,0,0
94998,5,0,1,0
94998,27,0,1,0
94998,25,0,0,0
94998,22,1,1,0
94998,8,0,1,1
94998,19,1,0,1
94998,20,1,1,0
94998,26,1,0,0
94998,23,0,0,0
94998,18,0,1,0
94998,10,0,1,1
94998,9,0,0,0
94998,14,1,0,0
94998,16,1,1,0
94998,24,0,0,0
94998,15,1,1,0
94998,11,1,1,0
94998,21,1,0,0
94998,13,1,1,1
94998,12,0,0,0
94998,17,0,1,0
94999,6,1,0,0
94999,2,0,1,1
94999,1,0,1,1
94999,7,0,0,0
94999,5,1,1,1
94999,3,1,0,0
94999,4,0,0,0
94999,23,1,0,0
94999,10,1,1,1
94999,11,1,1,0
94999,26,0,0,0
94999,8,0,0,1
94999,16,0,0,1
94999,24,1,1,0
94999,21,0,1,1
94999,13,1,0,0
94999,22,0,1,0
94999,27,1,1,1
94999,25,1,0,1
94999,17,1,0,0
94999,15,1,1,0
94999,19,0,0,0
94999,9,1,0,1
94999,18,0,1,0
94999,20,1,1,0
94999,12,1,1,0
94999,14,1,0,0
95000,1,1,0,1
95000,6,0,0,0
95000,4,0,0,0
95000,7,1,0,0
95000,3,1,1,0
95000,5,0,0,0
95000,2,1,0,0
95000,14,1,0,0
95000,20,0,0,0
95000,9,0,1,0
95000,21,0,0,0
95000,25,1,1,0
95000,11,0,0,0
95000,15,0,1,0
95000,23,0,0,0
95000,22,1,0,0
95000,27,1,0,0
95000,18,1,0,0
95000,10,1,1,0
95000,26,0,1,0
95000,16,1,1,0
95000,17,0,1,0
95000,8,0,1,0
95000,13,0,1,1
95000,19,0,0,0
95000,24,0,1,0
95000,12,1,1,0
95001,1,1,0,1
95001,7,0,0,0
95001,2,0,0,0
95001,3,1,0,0
95001,6,0,1,0
95001,5,1,1,1
95001,4,1,1,0
95001,12,0,0,0
95001,20,1,0,0
95001,16,0,1,0
95001,17,1,1,0
95001,18,1,0,0
95001,19,1,1,0
95001,8,0,0,0
95001,9,0,1,0
95001,26,1,1,0
95001,10,0,1,0
95001,11,1,1,0
95001,27,1,1,0
95001,15,0,0,0
95001,24,0,1,0
95001,22,1,1,0
95001,23,1,0,0
95001,13,0,0,0
95001,21,0,1,0
95001,25,0,0,0
95001,14,0,0,0
95002,6,1,1,0
95002,1,1,0,1
95002,2,0,0,0
95002,3,0,0,0
95002,4,1,1,0
95002,7,0,1,0
95002,5,0,0,0
95002,21,1,1,0
95002,12,1,0,0
95002,10,1,0,0
95002,13,1,1,0
95002,24,0,1,0
95002,17,1,0,0
95002,27,0,0,0
95002,25,1,0,0
95002,9,1,1,0
95002,19,1,0,0
95002,23,0,0,0
95002,18,1,0,0
95002,22,0,1,0
95002,20,1,1,0
95002,26,0,0,0
95002,15,1,1,0
95002,16,0,0,0
95002,8,1,1,1
95002,11,0,1,0
95002,14,1,0,0
95003,5,1,1,0
95003,3,1,1,0
95003,7,0,0,0
95003,4,1,0,0
95003,2,1,0,1
95003,1,0,1,1
95003,6,1,1,0
95003,22,0,1,0
95003,17,1,1,0
95003,8,0,0,1
95003,18,1,0,0
95003,12,1,1,0
95003,11,1,1,0
95003,26,1,1,0
95003,16,1,0,0
95003,20,0,1,0
95003,14,1,0,0
95003,27,0,0,0
95003,19,1,1,1
95003,10,0,0,0
95003,9,0,1,1
95003,21,0,1,0
95003,13,0,1,1
95003,23,0,0,0
95003,25,0,1,0
95003,24,1,0,0
95003,15,0,1,0
95004,3,1,0,0
95004,2,0,1,0
95004,7,0,1,0
95004,1,1,0,1
95004,5,0,1,0
95004,4,1,1,0
95004,6,1,0,0
95005,1,1,0,1
95005,7,1,0,1
95005,6,1,1,0
95005,3,1,0,0
95005,2,1,1,1
95005,4,0,1,0
95005,5,1,1,1
95005,19,1,0,1
95005,17,0,0,0
95005,16,0,1,0
95005,11,0,0,1
95005,9,0,1,1
95005,20,0,0,0
95005,15,0,1,0
95005,12,0,1,0
95005,25,1,1,1
95005,14,1,1,0
95005,8,1,1,1
95005,22,1,0,1
95005,10,0,0,1
95005,13,0,0,0
95005,21,1,1,1
95005,27,1,0,1
95005,23,1,1,1
95005,24,0,0,0
95005,26,0,1,1
95005,18,0,0,1
95006,2,1,0,0
95006,1,0,0,1
95006,5,0,0,1
95006,7,0,1,0
95006,4,1,1,0
95006,6,0,0,0
95006,3,0,0,0
95006,8,1,0,0
95006,26,1,0,0
95006,14,0,1,0
95006,19,1,0,0
95006,9,1,1,0
95006,12,1,0,0
95006,25,0,1,0
95006,24,1,1,0
95006,13,0,1,0
95006,22,0,1,1
95006,27,1,1,0
95006,15,1,0,0
95006,16,1,1,0
95006,18,0,0,0
95006,21,0,1,0
95006,23,1,1,0
95006,11,0,0,0
95006,20,1,1,0
95006,17,0,1,0
95006,10,0,1,1
95007,3,0,1,0
95007,5,1,1,1
95007,2,1,1,1
95007,6,0,0,0
95007,4,1,0,0
95007,7,0,0,0
95007,1,0,1,1
95007,10,1,1,0
95007,12,1,1,0
95007,9,0,1,1
95007,22,1,0,0
95007,23,1,1,0
95007,26,1,0,0
95007,21,0,0,0
95007,8,0,0,1
95007,24,1,0,0
95007,16,0,1,1
95007,11,0,1,0
95007,20,1,0,0
95007,19,0,0,0
95007,25,0,0,0
95007,27,0,1,0
95007,17,1,1,0
95007,15,0,0,0
95007,13,0,0,1
95007,18,1,0,0
95007,14,1,0,0
95008,3,0,0,0
95008,6,0,1,0
95008,2,1,1,0
95008,1,0,1,1
95008,4,0,1,0
95008,7,0,1,0
95008,5,0,1,0
95008,23,0,0,0
95008,25,1,0,0
95008,11,0,0,0
95008,15,1,1,0
95008,22,1,0,0
95008,17,1,0,0
95008,8,0,1,0
95008,14,0,1,0
95008,19,1,0,0
95008,16,0,0,0
95008,27,1,0,0
95008,21,1,0,0
95008,13,0,0,0
95008,18,1,0,0
95008,24,0,0,0
95008,20,1,0,0
95008,9,1,1,0
95008,10,1,0,0
95008,26,1,1,0
95008,12,0,1,0
95009,1,1,0,1
95009,5,1,0,0
95009,7,0,1,0
95009,3,0,0,0
95009,4,1,0,0
95009,6,1,1,0
95009,2,0,0,0
95009,13,1,1,0
95009,17,0,1,0
95009,10,1,1,0
95009,8,0,0,0
95009,20,0,0,0
95009,21,1,0,0
95009,26,1,1,0
95009,24,1,0,0
95009,27,0,0,0
95009,25,1,0,0
95009,16,1,1,0
95009,9,0,1,0
95009,14,0,1,0
95009,11,0,1,0
95009,12,1,1,0
95009,18,1,0,0
95009,23,0,0,0
95009,22,0,1,0
95009,19,0,0,0
95009,15,0,1,0
95010,2,0,0,1
95010,5,0,0,0
95010,3,1,1,0
95010,6,1,1,0
95010,4,1,1,0
95010,1,1,0,1
95010,7,1,0,0
95010,17,0,1,0
95010,27,1,0,0
95010,24,0,1,0
95010,11,1,1,0
95010,13,1,1,0
95010,15,1,0,0
95010,26,0,1,0
95010,25,0,0,0
95010,19,0,0,0
95010,9,0,1,1
95010,12,1,1,0
95010,21,1,1,0
95010,14,1,0,0
95010,23,0,0,0
95010,8,1,0,0
95010,18,1,0,0
95010,10,0,0,0
95010,22,1,1,0
95010,16,0,1,0
95010,20,1,0,0
95011,4,1,1,0
95011,6,0,1,0
95011,7,1,0,0
95011,5,1,1,0
95011,3,0,1,0
95011,2,0,0,1
95011,1,1,1,1
95011,23,1,0,0
95011,13,0,1,0
95011,26,1,1,0
95011,22,1,0,0
95011,27,1,1,1
95011,9,0,1,1
95011,11,0,0,0
95011,17,1,0,0
95011,20,0,0,0
95011,21,1,1,0
95011,24,0,0,0
95011,25,1,0,0
95011,10,1,0,0
95011,16,0,0,0
95011,14,0,0,0
95011,12,0,1,0
95011,8,0,0,1
95011,15,1,0,0
95012,4,1,1,0
95012,2,1,0,1
95012,6,0,1,0
95012,1,0,1,1
95012,7,1,1,0
95012,5,0,0,1
95012,3,1,1,0
95012,21,0,0,1
95012,8,0,0,1
95012,9,1,0,1
95012,11,0,0,0
95012,27,1,1,1
95012,15,0,1,0
95012,18,1,1,0
95013,7,0,1,0
95013,5,1,0,0
95013,3,0,0,0
95013,4,0,0,0
95013,2,0,0,1
95013,6,1,1,0
95013,1,0,0,1
95013,12,1,1,0
95013,26,0,1,0
95013,9,1,1,1
95013,19,1,1,0
95013,24,0,1,0
95013,10,0,1,1
95013,21,0,0,0
95013,16,0,0,1
95013,14,1,1,0
95013,17,0,1,0
95013,18,1,0,0
95013,15,0,0,1
95013,11,1,0,0
95013,13,1,1,1
95013,25,1,1,1
95013,23,1,0,0
95013,22,0,1,1
95013,8,1,0,1
95013,20,0,0,0
95013,27,0,0,0
95014,5,1,1,1
95014,2,1,1,0
95014,4,0,0,1
95014,6,0,0,0
95014,7,0,0,0
95014,1,1,0,1
95014,3,0,1,0
95014,14,1,0,0
95014,12,0,0,0
95014,24,0,1,0
95014,17,0,0,0
95014,26,1,0,0
95014,22,1,1,0
95014,9,1,0,0
95014,23,1,1,1
95014,27,0,1,0
95014,18,0,1,0
95014,21,1,0,1
95014,15,0,1,0
95014,13,0,1,0
95014,11,0,0,0
95014,25,0,1,0
95014,8,0,1,1
95014,19,1,0,0
95014,20,1,0,0
95014,16,0,0,0
95014,10,1,0,1
95015,7,1,1,0
95015,1,0,1,1
95015,6,0,0,0
95015,4,1,0,0
95015,5,1,1,0
95015,2,0,1,0
95015,3,1,1,0
95015,26,0,0,0
95015,9,1,1,0
95015,14,1,1,0
95015,25,1,0,0
95015,18,1,0,0
95015,20,0,1,0
95015,27,0,1,0
95015,12,1,0,0
95015,17,0,0,0
95015,8,0,1,1
95015,19,1,0,0
95015,10,0,0,1
95015,13,1,0,0
95015,16,0,0,0
95015,21,0,0,0
95015,24,0,1,0
95015,15,1,0,0
95015,22,0,0,0
95015,23,0,1,0
95015,11,1,1,0
95016,7,0,1,0
95016,2,1,0,0
95016,3,1,0,0
95016,6,1,0,0
95016,5,0,1,0
95016,1,1,1,1
95016,4,1,0,0
95016,10,1,1,0
95016,11,0,1,0
95016,22,0,0,0
95016,18,1,0,0
95016,19,0,0,0
95016,23,0,1,0
95016,14,0,0,0
95016,27,0,1,0
95016,9,1,1,0
95016,15,1,1,0
95016,21,0,0,0
95016,13,1,1,0
95016,17,0,0,0
95017,4,0,1,0
95017,6,1,1,0
95017,5,0,1,0
95017,7,1,1,0
95017,3,1,0,0
95017,2,1,0,1
95017,1,0,0,1
95017,8,0,1,0
95017,22,0,0,0
95017,13,1,0,0
95017,16,0,1,0
95017,17,0,0,0
95017,10,1,1,0
95017,19,0,0,0
95017,18,1,1,0
95017,12,0,0,0
95017,14,1,0,0
95017,26,0,1,0
95017,9,1,0,1
95017,25,0,0,0
95017,27,0,0,1
95017,21,1,0,0
95017,23,0,1,0
95017,20,1,1,0
95017,11,1,1,0
95017,15,1,0,0
95017,24,0,1,0
95018,4,1,1,0
95018,1,1,1,1
95018,5,0,1,0
95018,2,1,0,0
95018,7,1,0,0
95018,6,1,1,0
95018,3,0,0,0
95018,18,0,1,0
95018,21,0,0,1
95018,24,1,0,0
95018,11,1,1,0
95018,10,0,1,1
95018,26,1,0,0
95018,20,0,0,0
95018,27,0,0,0
95018,8,1,0,0
95018,14,0,1,0
95018,15,1,1,0
95018,19,0,0,0
95018,23,1,1,0
95018,22,1,0,0
95018,25,1,1,0
95018,16,0,1,0
95018,12,0,1,0
95018,9,1,0,0
95018,17,0,0,0
95018,13,1,1,0
95019,2,1,1,1
95019,7,0,1,0
95019,4,1,1,0
95019,3,0,0,0
95019,1,0,0,1
95019,5,0,0,1
95019,6,0,1,0
95019,16,0,1,1
95019,20,0,1,0
95019,8,1,1,1
95019,17,0,1,1
95019,10,0,0,0
95020,4,1,1,1
95020,5,0,0,0
95020,6,1,0,0
95020,3,0,1,0
95020,2,0,0,1
95020,1,0,0,1
95020,7,0,1,0
95020,12,1,0,0
95020,16,0,1,0
95020,27,1,1,0
95020,21,1,1,0
95020,10,1,0,0
95020,24,1,1,0
95020,25,1,0,0
95020,19,1,1,0
95020,20,0,0,0
95020,8,0,1,1
95020,13,1,1,0
95020,15,0,0,0
95020,17,0,1,0
95020,11,1,0,0
95020,26,1,1,0
95020,9,1,0,1
95020,22,0,1,0
95020,18,1,0,0
95020,23,0,1,0
95020,14,0,0,0
95021,6,1,1,0
95021,7,1,1,0
95021,1,0,1,1
95021,4,0,0,0
95021,3,1,0,0
95021,2,1,1,1
95021,5,0,1,0
95021,11,0,0,1
95021,16,1,0,0
95021,15,1,0,0
95021,14,1,1,0
95021,8,1,1,0
95021,12,0,0,0
95021,20,0,0,0
95021,9,0,0,1
95021,26,0,1,0
95022,6,1,0,0
95022,3,0,1,0
95022,1,0,0,1
95022,4,0,0,0
95022,5,1,1,1
95022,2,1,1,1
95022,7,0,1,0
95022,27,0,1,1
95022,22,1,0,1
95022,25,0,1,0
95022,10,0,1,1
95022,14,0,1,0
95022,13,1,1,0
95022,24,1,0,0
95022,12,0,0,0
95022,11,0,1,0
95022,8,0,1,1
95022,23,0,0,1
95022,20,1,0,0
95022,15,1,0,0
95022,26,0,0,0
95022,21,1,1,1
95022,17,1,1,0
95022,18,1,1,0
95022,19,0,0,0
95022,16,0,1,1
95022,9,0,0,1
95023,3,1,1,1
95023,6,0,1,1
95023,2,1,1,1
95023,5,0,1,1
95023,1,0,0,1
95023,7,1,1,0
95023,4,0,0,1
95023,13,0,1,1
95023,16,0,0,1
95023,21,1,0,1
95023,11,1,0,0
95023,22,0,1,1
95023,9,0,0,1
95023,14,0,1,1
95023,26,1,1,1
95023,23,1,0,1
95023,18,1,0,0
95024,2,1,0,0
95024,1,1,1,1
95024,5,1,1,0
95024,4,0,1,0
95024,6,0,0,0
95024,7,0,0,0
95024,3,1,1,0
95024,21,1,0,0
95024,22,1,0,0
95024,17,1,1,0
95024,14,1,1,0
95024,12,1,1,0
95024,25,1,0,1
95024,23,0,1,0
95024,18,0,1,0
95024,9,0,1,0
95024,19,0,1,0
95024,16,1,1,0
95024,15,0,1,0
95024,26,0,0,0
95024,8,0,0,0
95024,20,0,1,0
95024,13,0,0,0
95024,10,0,1,1
95024,27,0,0,0
95024,11,1,1,0
95024,24,1,0,0
95025,6,0,1,0
95025,3,0,0,0
95025,4,1,0,1
95025,2,1,0,1
95025,7,0,0,0
95025,5,0,1,1
95025,1,1,1,1
95026,5,0,1,0
95026,7,0,1,0
95026,2,1,1,0
95026,6,0,0,0
95026,3,1,0,0
95026,4,1,0,0
95026,1,0,0,1
95026,14,1,0,0
95026,19,0,1,0
95026,23,0,0,0
95026,12,1,0,0
95026,22,0,0,0
95026,20,0,1,0
95026,27,1,1,0
95026,10,1,1,0
95026,18,1,1,0
95026,21,1,1,0
95026,8,0,0,0
95026,9,1,1,0
95026,13,1,0,0
95026,17,1,0,0
95026,26,0,0,0
95026,11,1,0,0
95026,16,0,1,0
95026,25,1,0,0
95026,15,0,1,0
95026,24,1,1,0
95027,3,1,0,0
95027,1,0,0,1
95027,7,0,0,0
95027,6,1,0,0
95027,2,1,1,1
95027,5,1,0,1
95027,4,1,0,0
95028,6,0,1,0
95028,1,1,1,1
95028,4,0,1,0
95028,3,0,0,0
95028,5,1,0,0
95028,7,0,0,0
95028,2,1,1,1
95029,5,0,1,0
95029,6,1,1,0
95029,1,1,0,1
95029,3,1,0,0
95029,2,0,0,1
95029,7,0,1,0
95029,4,1,0,0
95029,25,0,1,0
95029,16,0,1,0
95029,14,1,0,0
95029,20,1,0,0
95029,26,1,0,0
95029,22,1,1,0
95029,27,0,0,0
95029,10,0,0,0
95029,9,1,1,1
95029,12,1,0,0
95029,11,1,1,0
95029,24,0,0,0
95029,21,0,1,0
95029,18,1,1,0
95029,8,1,1,0
95029,13,0,1,0
95029,17,1,1,0
95029,23,0,1,0
95029,19,0,0,0
95029,15,1,0,0
95030,2,1,0,0
95030,3,1,1,0
95030,4,0,1,0
95030,6,1,0,0
95030,5,0,0,1
95030,1,1,1,1
95030,7,0,0,0
95031,3,1,1,0
95031,2,0,1,0
95031,1,1,1,1
95031,5,0,1,0
95031,4,1,0,0
95031,7,0,0,0
95031,6,1,1,0
95031,27,0,1,1
95031,17,1,0,0
95031,8,0,0,0
95031,22,0,1,0
95031,18,0,1,0
95031,16,1,1,0
95031,10,1,0,0
95031,19,1,1,0
95031,9,1,1,0
95031,26,0,1,0
95031,21,0,1,0
95031,25,0,0,0
95031,15,0,0,0
95031,23,0,0,0
95031,24,0,0,0
95031,12,1,0,0
95031,11,1,1,0
95031,14,1,0,0
95031,13,0,1,1
95031,20,1,0,0
95032,4,1,0,0
95032,2,0,0,0
95032,5,0,0,1
95032,3,1,0,0
95032,6,0,1,0
95032,1,0,1,1
95032,7,1,0,0
95033,2,1,1,1
95033,5,1,0,1
95033,7,1,0,1
95033,3,1,0,1
95033,4,0,1,0
95033,1,0,0,1
95033,6,1,1,0
95034,4,1,0,0
95034,1,1,0,1
95034,7,0,1,0
95034,6,1,1,0
95034,3,0,0,0
95034,2,1,1,1
95034,5,0,0,0
95034,21,0,1,0
95034,23,1,0,0
95034,11,0,1,0
95034,27,0,0,1
95034,8,1,0,0
95034,18,1,1,0
95034,25,0,1,0
95034,16,1,0,0
95034,26,0,1,0
95034,14,1,1,0
95034,12,0,0,0
95034,19,1,1,0
95034,20,1,1,0
95034,13,0,1,0
95034,17,1,0,0
95034,9,0,0,1
95034,10,0,0,1
95034,22,1,0,0
95034,24,1,0,0
95034,15,0,1,0
95035,4,0,0,0
95035,1,0,0,1
95035,3,0,0,0
95035,2,1,1,1
95035,5,0,1,0
95035,6,0,0,0
95035,7,1,0,0
95035,20,0,0,0
95035,9,1,1,1
95035,24,1,0,0
95035,21,0,0,0
95035,15,0,1,0
95036,5,1,1,1
95036,1,1,1,1
95036,2,1,1,1
95036,7,0,1,1
95036,4,1,0,0
95036,6,0,0,1
95036,3,1,0,1
95036,8,0,1,1
95036,18,0,1,0
95036,11,1,0,0
95036,15,1,0,0
95036,23,1,0,0
95036,25,0,1,1
95036,19,1,1,0
95036,16,1,0,1
95036,22,0,1,1
95036,17,1,0,0
95036,9,1,1,1
95036,13,0,0,0
95036,26,0,0,1
95036,27,0,1,0
95036,14,1,1,0
95036,10,1,1,1
95036,21,1,1,1
95036,20,0,0,0
95036,12,0,0,0
95036,24,0,1,1
95037,1,1,0,1
95037,7,1,0,0
95037,4,0,1,0
95037,5,1,1,0
95037,3,0,1,0
95037,2,1,1,0
95037,6,0,1,0
95038,3,0,0,1
95038,4,0,1,0
95038,7,0,1,1
95038,6,1,0,1
95038,1,0,1,1
95038,5,1,1,1
95038,2,0,0,1
95039,1,0,0,1
